Gene	ModuleAssignment	Blocks	intramodule.Connectivity..unpowered.	HubGenes	external_gene_name
ENSG00000255437	4	2	1136.39149	 	AC023538.1
ENSG00000255438	29	3	87.14802346	 	AL354813.1
ENSG00000255439	2	1	3066.749115	 	AC135050.2
ENSG00000255440	20	2	81.72622141	 	AP001085.1
ENSG00000255441	3	1	1466.965792	 	AC008750.2
ENSG00000255443	2	1	2409.546801	 	CD44-AS1
ENSG00000255444	64	2	57.08706543	hub10;hub5	CYCSP27
ENSG00000255445	0	1	389.4005946	 	AP003072.2
ENSG00000255446	1	3	4229.362576	 	AP003064.2
ENSG00000255447	38	3	42.98225603	 	AC044839.4
ENSG00000255448	4	2	862.8387724	 	AC055860.1
ENSG00000255449	2	1	3564.357308	hub10	AP002812.5
ENSG00000255450	1	3	4960.378415	 	AC110056.1
ENSG00000255451	3	1	1047.991318	 	AC010768.4
ENSG00000255453	4	2	1517.350103	 	NA
ENSG00000255454	76	2	36.8835235	 	AC100770.1
ENSG00000255455	2	2	2291.988221	 	AP003486.1
ENSG00000255456	11	1	229.1905743	 	AC084125.3
ENSG00000255457	2	2	2147.511738	 	AC022880.2
ENSG00000255458	4	2	989.901777	 	AC108471.2
ENSG00000255459	47	2	43.83607948	 	AC105233.3
ENSG00000255461	21	1	168.3317173	 	OR8I1P
ENSG00000255462	2	1	2259.647279	 	AC104031.1
ENSG00000255464	20	2	115.672347	 	SEPT14P8
ENSG00000255465	0	3	319.3578252	 	NA
ENSG00000255466	1	3	5939.30208	hub10;hub5	OR5AL2P
ENSG00000255467	7	2	1074.828598	 	AP002433.1
ENSG00000255468	4	2	1771.504094	 	AP001107.9
ENSG00000255470	3	1	2515.448255	 	AC090099.4
ENSG00000255471	26	1	113.2003823	 	AP001528.2
ENSG00000255472	26	1	59.7502614	 	AL161668.2
ENSG00000255474	4	2	1391.629254	 	GAU1
ENSG00000255475	1	3	2816.327718	 	AP001007.2
ENSG00000255476	1	3	2618.256626	 	AC011092.2
ENSG00000255478	68	2	25.91467914	 	AP000944.1
ENSG00000255479	48	3	34.73027448	 	AP001189.6
ENSG00000255480	3	1	2276.389118	 	AL353699.1
ENSG00000255481	1	3	5939.30208	hub10;hub5	OR56A7P
ENSG00000255483	0	3	298.7979319	 	AP000889.2
ENSG00000255484	1	3	4299.20556	 	AP003063.2
ENSG00000255485	1	3	5939.30208	hub10;hub5	OR5G4P
ENSG00000255486	1	3	5939.30208	hub10;hub5	AP003122.4
ENSG00000255487	2	1	1455.446778	 	AC087362.2
ENSG00000255489	43	1	41.62395616	 	AC115990.1
ENSG00000255490	1	3	5939.30208	hub10;hub5	EIF4A2P5
ENSG00000255491	1	3	5404.027187	 	AC100858.3
ENSG00000255492	0	3	277.5837389	 	AC104383.1
ENSG00000255494	1	3	3812.670981	 	LINC00681
ENSG00000255495	0	1	460.1406643	 	AC145124.1
ENSG00000255496	57	2	45.11815069	 	AC103796.1
ENSG00000255498	9	2	477.0304201	 	AC068385.1
ENSG00000255499	73	3	49.43196229	hub10;hub5	AC036111.3
ENSG00000255500	16	1	180.9429169	 	AC109635.6
ENSG00000255501	1	3	4778.427626	 	CARD18
ENSG00000255502	69	3	42.85133219	 	AP003730.2
ENSG00000255503	2	2	2816.750035	 	AP001767.3
ENSG00000255504	12	1	140.0433433	 	AP001533.1
ENSG00000255506	0	3	333.6248762	 	AP003718.1
ENSG00000255507	8	2	372.8616168	 	UVRAG-DT
ENSG00000255508	8	2	735.0558146	hub10	AP002990.1
ENSG00000255509	21	1	144.6413498	 	NA
ENSG00000255510	1	3	3833.988838	 	OR8A2P
ENSG00000255511	9	2	450.2033005	 	AC023078.6
ENSG00000255512	1	3	3538.958552	 	AP005135.1
ENSG00000255513	5	1	1149.903064	 	AC005363.1
ENSG00000255514	1	3	5641.629296	 	OR4B2P
ENSG00000255515	3	1	1410.039883	 	AP003499.1
ENSG00000255516	94	1	25.65027717	 	AP005436.3
ENSG00000255517	0	1	363.476174	 	AP002748.3
ENSG00000255518	18	1	172.7070125	 	NA
ENSG00000255519	21	1	83.38747154	 	AC103855.4
ENSG00000255520	3	1	1449.877777	 	AC090589.2
ENSG00000255521	1	3	4558.228902	 	AL356215.1
ENSG00000255522	13	2	215.9100618	 	SNRPCP5
ENSG00000255523	1	3	5691.084522	 	AP001652.1
ENSG00000255524	18	1	206.649188	 	NPIPB8
ENSG00000255525	3	1	1545.766018	 	AL137804.1
ENSG00000255526	8	2	811.7238281	hub10;hub5	NEDD8-MDP1
ENSG00000255527	1	3	5939.30208	hub10;hub5	AC027369.5
ENSG00000255528	2	1	1716.316892	 	AP003123.1
ENSG00000255529	4	2	2078.12462	 	POLR2M
ENSG00000255530	31	1	65.40159565	 	AF235103.2
ENSG00000255531	32	1	135.3508066	hub10;hub5	NDUFS5P6
ENSG00000255532	1	3	4947.467821	 	AC118942.1
ENSG00000255533	42	1	77.45306285	 	AC136475.6
ENSG00000255535	13	2	329.7554731	hub10;hub5	AP003041.2
ENSG00000255536	1	3	2704.310629	 	AC023078.7
ENSG00000255537	29	3	88.7976354	 	AP000708.1
ENSG00000255538	27	3	106.0461657	 	OR10V2P
ENSG00000255539	3	1	1137.51543	 	AP002336.3
ENSG00000255540	3	1	2393.764776	 	AP003122.5
ENSG00000255541	0	3	303.3918647	 	AP000873.5
ENSG00000255542	0	1	389.1850944	 	AC090625.2
ENSG00000255545	4	2	1600.293154	 	AP004608.1
ENSG00000255546	81	3	17.25771334	 	NA
ENSG00000255547	2	1	2952.690471	 	RPA2P3
ENSG00000255548	5	1	1019.381929	 	AP003043.1
ENSG00000255549	3	1	958.612183	 	ENPP7P6
ENSG00000255550	54	2	72.97225142	hub10;hub5	AP006587.5
ENSG00000255552	7	2	570.2633993	 	LY6G6E
ENSG00000255553	11	1	160.8592208	 	AP003733.3
ENSG00000255554	53	3	59.6801986	 	OR7E1P
ENSG00000255555	1	3	3756.285458	 	AP000857.2
ENSG00000255556	0	2	329.3042212	 	AC087203.2
ENSG00000255557	0	2	348.6278751	 	AP001266.2
ENSG00000255558	79	2	33.81356099	 	AC013762.1
ENSG00000255559	8	2	322.1764526	 	ZNF252P-AS1
ENSG00000255560	1	3	5939.30208	hub10;hub5	OR4R2P
ENSG00000255561	3	1	1668.224317	 	FDXACB1
ENSG00000255562	1	3	4103.03077	 	UNC93B6
ENSG00000255565	1	3	2889.704174	 	AC073651.1
ENSG00000255566	5	1	924.4284544	 	AC135279.1
ENSG00000255568	0	1	336.5817069	 	BRWD1-AS2
ENSG00000255569	1	3	4776.111962	 	TRAV1-1
ENSG00000255571	3	1	2819.66316	hub10	MIR9-3HG
ENSG00000255572	58	2	32.96030622	 	AC018653.1
ENSG00000255575	9	2	365.3976811	 	AC004812.1
ENSG00000255576	4	2	862.1926569	 	NA
ENSG00000255580	1	3	1844.503689	 	AP000462.1
ENSG00000255581	2	2	3096.548729	 	AC006511.2
ENSG00000255582	1	3	3354.724385	 	OR10G2
ENSG00000255583	4	2	1034.987893	 	AC084357.3
ENSG00000255585	5	1	933.8539291	 	AL590627.1
ENSG00000255587	1	3	5860.752375	 	RAB44
ENSG00000255591	4	2	1645.872668	 	NA
ENSG00000255594	6	1	798.9853404	 	NA
ENSG00000255595	1	3	2987.728039	 	AC007368.1
ENSG00000255599	1	3	5939.30208	hub10;hub5	AP000997.1
ENSG00000255604	5	2	1110.535054	 	NA
ENSG00000255605	1	3	4268.011378	 	AP000820.1
ENSG00000255608	0	3	311.6524937	 	AC006063.1
ENSG00000255618	8	2	588.4405802	 	LINC02440
ENSG00000255621	3	1	2065.384509	 	AC023790.2
ENSG00000255622	8	2	478.2908256	 	PCDHB17P
ENSG00000255624	3	1	2612.992045	 	AC073585.1
ENSG00000255627	2	1	1910.845892	 	AC092862.1
ENSG00000255628	1	3	4297.53109	 	AC140847.1
ENSG00000255629	4	2	1570.582129	 	AC025576.1
ENSG00000255633	0	1	361.4881183	 	MTRNR2L9
ENSG00000255639	4	2	1544.411572	 	AC005833.1
ENSG00000255641	10	1	314.508423	 	AC068775.1
ENSG00000255642	2	1	2485.288386	 	PABPC1P4
ENSG00000255644	2	1	2553.544482	 	AC010185.1
ENSG00000255647	21	1	128.2754649	 	AC093510.1
ENSG00000255648	1	3	3329.705269	 	AC087242.1
ENSG00000255649	56	2	65.45161453	hub10;hub5	AC008114.1
ENSG00000255650	0	2	280.894785	 	FAM222A-AS1
ENSG00000255651	0	1	385.3717427	 	NA
ENSG00000255652	0	1	255.6833446	 	AC140847.2
ENSG00000255653	51	2	54.77410215	 	AP002383.1
ENSG00000255655	0	3	338.2930738	 	AC007570.1
ENSG00000255658	53	3	67.34275589	hub10;hub5	NA
ENSG00000255660	1	3	2544.492669	 	RERG-AS1
ENSG00000255661	2	1	2941.182412	 	NA
ENSG00000255663	4	2	1809.250353	 	AP002373.1
ENSG00000255664	4	2	1522.034816	 	ARL6IP1P1
ENSG00000255666	37	3	79.91734391	 	AP000943.2
ENSG00000255669	3	1	1067.108202	 	AC092471.1
ENSG00000255670	4	2	1126.285912	 	AC007619.1
ENSG00000255671	1	3	5939.30208	hub10;hub5	AC007406.1
ENSG00000255672	82	1	32.40803834	 	AP002892.1
ENSG00000255674	9	2	257.0927805	 	NA
ENSG00000255680	3	1	2606.269986	 	AC091564.6
ENSG00000255681	56	2	41.50991965	 	NA
ENSG00000255684	1	3	5939.30208	hub10;hub5	NA
ENSG00000255686	0	1	368.3145294	 	AC073864.1
ENSG00000255690	3	1	1194.174331	 	TRIL
ENSG00000255691	3	1	1145.880278	 	NA
ENSG00000255692	3	1	2809.793766	hub10	AC002563.1
ENSG00000255693	2	1	1988.048388	 	LINC02389
ENSG00000255698	0	2	325.1267764	 	NA
ENSG00000255700	0	3	286.9573628	 	APOOP3
ENSG00000255701	2	1	1549.715564	 	NA
ENSG00000255703	8	2	427.3263065	 	AC127070.3
ENSG00000255704	52	2	44.91577991	 	AC140063.1
ENSG00000255706	42	1	89.57468725	hub10;hub5	NA
ENSG00000255709	4	2	969.0766977	 	NA
ENSG00000255710	5	1	1019.01818	 	AP003170.1
ENSG00000255713	1	3	4425.657993	 	OR4D2
ENSG00000255714	1	3	5939.30208	hub10;hub5	LINC02460
ENSG00000255717	5	1	878.0481271	 	SNHG1
ENSG00000255720	9	2	407.3294165	 	NA
ENSG00000255723	4	2	1224.908633	 	AC108516.2
ENSG00000255725	66	1	50.73648387	hub10	TDGP1
ENSG00000255727	1	3	1866.470475	 	LINC01489
ENSG00000255729	35	2	83.85628645	 	NA
ENSG00000255730	3	1	1823.789911	 	AC011462.1
ENSG00000255733	1	3	4522.670326	 	IFNG-AS1
ENSG00000255734	2	1	2295.135965	 	HNRNPABP1
ENSG00000255735	4	2	1932.345859	 	NA
ENSG00000255737	4	2	2261.51407	hub10;hub5	AGAP2-AS1
ENSG00000255738	68	2	37.91054798	 	NA
ENSG00000255739	2	1	2638.964043	 	NA
ENSG00000255741	0	1	343.6572773	 	AP000808.2
ENSG00000255745	1	3	3478.793906	 	AC023796.1
ENSG00000255746	51	2	51.30747718	 	AC007406.2
ENSG00000255748	2	1	1362.254625	 	NA
ENSG00000255749	3	1	2648.360981	 	GNAI2P1
ENSG00000255750	6	1	1051.299756	 	AC022509.1
ENSG00000255752	39	1	103.2017497	hub10	NA
ENSG00000255753	11	1	285.9099738	 	AC009533.2
ENSG00000255755	77	2	35.66373773	 	NA
ENSG00000255757	1	3	5939.30208	hub10;hub5	AC087894.1
ENSG00000255760	93	2	26.80423665	 	LINC02422
ENSG00000255763	1	3	4010.725265	 	MRPS18CP4
ENSG00000255767	0	1	386.1680126	 	AC108488.2
ENSG00000255768	21	1	172.6838497	 	NA
ENSG00000255769	58	2	33.13594645	 	GOLGA2P10
ENSG00000255772	1	3	5676.59369	 	LINC01479
ENSG00000255773	5	2	997.7536242	 	NA
ENSG00000255774	31	1	97.39728615	 	AP000439.2
ENSG00000255775	57	2	27.76186341	 	AC005845.1
ENSG00000255776	12	1	277.887144	 	VDAC2P2
ENSG00000255778	78	2	30.03138	 	NA
ENSG00000255780	1	3	2794.153563	 	AC020611.1
ENSG00000255782	4	2	1138.717961	 	NA
ENSG00000255786	57	2	65.13748066	 	AP000763.1
ENSG00000255787	0	2	391.156946	 	NA
ENSG00000255790	18	1	113.4711052	 	AC078950.1
ENSG00000255794	15	3	223.8191051	 	RMST
ENSG00000255795	3	1	1127.913121	 	NA
ENSG00000255800	1	3	3433.6089	 	NA
ENSG00000255801	1	3	5939.30208	hub10;hub5	AC092746.1
ENSG00000255804	1	3	5939.30208	hub10;hub5	OR6J1
ENSG00000255807	4	2	1524.815538	 	PTP4A1P2
ENSG00000255808	59	3	41.77903591	 	AP003065.1
ENSG00000255811	33	2	62.00259896	 	AL121988.1
ENSG00000255813	0	1	438.0124013	 	NA
ENSG00000255814	1	3	5939.30208	hub10;hub5	LINC02439
ENSG00000255815	1	3	3482.585612	 	KRT8P11
ENSG00000255817	4	2	1775.805639	 	AC025576.2
ENSG00000255819	10	1	418.4839147	 	KLRC4-KLRK1
ENSG00000255823	22	1	155.9326588	hub10	MTRNR2L8
ENSG00000255824	2	1	2023.421716	 	NA
ENSG00000255829	1	3	3091.854127	 	AC092490.2
ENSG00000255831	4	2	1467.273899	 	NA
ENSG00000255833	3	1	2225.227864	 	TIFAB
ENSG00000255835	2	1	2914.417995	 	AL117348.2
ENSG00000255836	3	1	1291.644933	 	AC131206.1
ENSG00000255837	5	1	975.6232536	 	TAS2R20
ENSG00000255838	3	1	1517.802012	 	AC069262.1
ENSG00000255839	2	1	3087.857765	 	AC117503.1
ENSG00000255840	30	2	137.0625823	hub10;hub5	NA
ENSG00000255843	4	2	1541.002402	 	AP000593.3
ENSG00000255845	31	1	102.8949262	 	AP000777.1
ENSG00000255847	5	2	563.6770027	 	AP003717.1
ENSG00000255848	6	1	678.561908	 	NA
ENSG00000255850	65	3	25.35436053	 	RXYLT1-AS1
ENSG00000255851	65	3	40.64111361	 	RF00017
ENSG00000255853	1	3	2482.124327	 	AC006065.1
ENSG00000255855	1	3	4533.288305	 	KDM4F
ENSG00000255856	3	1	1042.974724	 	AC069503.1
ENSG00000255857	3	1	2773.854345	 	PXN-AS1
ENSG00000255858	85	2	28.53666499	 	AC055720.1
ENSG00000255860	56	2	46.44274357	 	AP000812.2
ENSG00000255863	9	2	427.7283915	 	AC073610.2
ENSG00000255864	3	1	1100.31895	 	NA
ENSG00000255866	23	2	213.1094968	hub10;hub5	AC090023.1
ENSG00000255867	45	2	55.91962816	 	DENND5B-AS1
ENSG00000255870	9	2	383.2312746	 	AP003170.2
ENSG00000255871	37	3	104.733833	hub10;hub5	AC007529.1
ENSG00000255872	2	2	2123.541703	 	AL138752.2
ENSG00000255874	0	1	343.395716	 	LINC00346
ENSG00000255875	2	2	2840.70204	 	AC008813.1
ENSG00000255882	34	3	72.94426459	 	AC091814.1
ENSG00000255883	8	2	771.4848397	hub10;hub5	FUNDC2P1
ENSG00000255885	10	1	291.7966217	 	AC124891.1
ENSG00000255886	4	2	1387.387264	 	AC020611.2
ENSG00000255892	3	1	1886.691074	 	NDFIP1P1
ENSG00000255893	3	1	1570.269394	 	AP000786.1
ENSG00000255895	73	3	35.97764235	 	NA
ENSG00000255896	2	2	3122.240737	 	NA
ENSG00000255899	15	3	181.9215114	 	AL662844.2
ENSG00000255900	1	3	5939.30208	hub10;hub5	AC006065.2
ENSG00000255902	7	2	1043.121885	 	NA
ENSG00000255905	6	1	1217.098107	hub10;hub5	NA
ENSG00000255906	2	1	2338.835203	 	NA
ENSG00000255909	2	2	1940.037728	 	PDCD5P1
ENSG00000255910	81	3	18.05867335	 	AC024901.1
ENSG00000255916	0	1	363.6809304	 	AC148477.1
ENSG00000255919	1	3	5939.30208	hub10;hub5	AC226150.1
ENSG00000255920	0	1	304.0302883	 	CCND2-AS1
ENSG00000255921	6	1	662.7877514	 	AC026310.2
ENSG00000255922	42	1	67.84274644	 	NA
ENSG00000255923	59	3	55.80426046	hub10;hub5	AC078878.1
ENSG00000255927	7	2	893.9594067	 	NA
ENSG00000255928	78	2	31.78874894	 	AP002993.1
ENSG00000255929	8	2	462.1919172	 	AP000943.3
ENSG00000255931	33	2	80.15876882	 	AP003108.1
ENSG00000255933	3	1	1293.706132	 	AC117500.2
ENSG00000255946	1	3	2566.859406	 	AC069234.1
ENSG00000255947	1	3	5939.30208	hub10;hub5	AP002754.2
ENSG00000255949	2	1	3151.997573	 	RPS6KB2-AS1
ENSG00000255951	83	2	44.78476631	hub10;hub5	AC022364.2
ENSG00000255953	3	1	1041.227129	 	NA
ENSG00000255955	1	3	3230.091939	 	NA
ENSG00000255958	17	1	151.8789327	 	AC115676.1
ENSG00000255959	3	1	1868.07075	 	AP000777.2
ENSG00000255960	59	3	25.88693528	 	AC092851.1
ENSG00000255963	82	1	44.32638832	hub10;hub5	NA
ENSG00000255964	44	3	42.3967105	 	HSPD1P12
ENSG00000255965	7	2	715.9606841	 	AC073916.1
ENSG00000255966	8	2	411.7769646	 	AC006064.3
ENSG00000255967	3	1	1917.103701	 	HADHAP2
ENSG00000255968	1	3	4356.266416	 	AC024145.1
ENSG00000255970	12	1	159.3284258	 	LINC02421
ENSG00000255972	17	1	267.2187356	hub10;hub5	AC026333.1
ENSG00000255973	2	1	2236.272442	 	AC137627.1
ENSG00000255974	4	2	817.6214513	 	CYP2A6
ENSG00000255976	37	3	76.58117434	 	RAB11AP2
ENSG00000255977	8	2	671.9599291	 	AC006927.1
ENSG00000255980	46	2	43.09936544	 	AP000439.3
ENSG00000255982	1	3	4143.092762	 	NXPE2P1
ENSG00000255983	1	3	4036.864096	 	AC007848.1
ENSG00000255986	1	3	5779.632877	 	MT1JP
ENSG00000255987	51	2	58.39540709	 	TOMM20P2
ENSG00000255989	8	2	683.2906147	 	NA
ENSG00000255990	3	1	1493.29297	 	NA
ENSG00000255991	9	2	246.4189736	 	AC121334.1
ENSG00000255992	7	2	465.1917904	 	AC131009.1
ENSG00000255993	2	1	1311.788377	 	PSMC1P9
ENSG00000255994	8	2	502.7767469	 	NA
ENSG00000255996	0	3	306.5774869	 	AC005906.1
ENSG00000255998	1	3	3940.205957	 	AC069235.1
ENSG00000256000	18	1	204.3707387	 	NA
ENSG00000256001	4	2	1078.102966	 	AC079949.1
ENSG00000256004	1	3	5939.30208	hub10;hub5	AC092490.3
ENSG00000256005	4	2	1679.150867	 	NA
ENSG00000256006	11	1	236.4156917	 	AC084117.1
ENSG00000256007	3	1	1601.543283	 	ARAP1-AS1
ENSG00000256008	0	2	399.0132698	 	AC125616.1
ENSG00000256010	4	2	1161.576969	 	NA
ENSG00000256013	2	1	3265.039706	 	AC027277.1
ENSG00000256017	31	1	97.41536598	 	NA
ENSG00000256018	2	2	3339.080386	 	NA
ENSG00000256019	30	2	82.70000181	 	TAS2R63P
ENSG00000256020	0	1	262.0948045	 	AC006205.2
ENSG00000256021	4	2	657.1108512	 	ELOCP31
ENSG00000256022	1	3	5858.952956	 	LINC02411
ENSG00000256025	1	3	4754.506107	 	CACNA1C-AS4
ENSG00000256028	2	1	1433.077814	 	AC026362.1
ENSG00000256029	6	1	785.1871497	 	AL590560.1
ENSG00000256030	5	2	748.4029478	 	CBX3P4
ENSG00000256031	0	2	306.2094343	 	AC087885.1
ENSG00000256034	3	1	1340.479697	 	AP002770.1
ENSG00000256035	9	2	355.607424	 	AP000619.2
ENSG00000256037	0	3	286.4280369	 	MRPL40P1
ENSG00000256040	2	1	2111.296742	 	PAPPA-AS1
ENSG00000256041	3	1	2814.28343	hub10	AP001858.2
ENSG00000256043	10	1	351.5866209	 	CTSO
ENSG00000256045	13	2	151.556792	 	MTRNR2L10
ENSG00000256048	4	2	1256.178052	 	NA
ENSG00000256049	1	3	5939.30208	hub10;hub5	NA
ENSG00000256050	1	3	2077.443202	 	AL583722.1
ENSG00000256053	7	2	1052.534195	 	APOPT1
ENSG00000256056	1	3	3474.579948	 	AC087257.2
ENSG00000256060	7	2	882.089789	 	TRAPPC2B
ENSG00000256061	9	2	464.5346013	 	DNAAF4
ENSG00000256064	0	3	307.9522933	 	AC063926.1
ENSG00000256066	0	1	345.689277	 	NA
ENSG00000256069	0	1	330.522105	 	A2MP1
ENSG00000256070	1	3	2073.08072	 	AC016956.1
ENSG00000256071	1	3	4581.132931	 	AC084291.1
ENSG00000256072	2	1	1919.659737	 	AC078889.1
ENSG00000256073	6	1	914.6559927	 	URB1-AS1
ENSG00000256075	4	2	1871.592099	 	AC008033.1
ENSG00000256081	4	2	859.5861911	 	AC243972.2
ENSG00000256083	3	1	2125.720825	 	AC090673.2
ENSG00000256084	1	3	5653.448141	 	AC092112.1
ENSG00000256085	67	1	42.87995947	 	AC130404.1
ENSG00000256087	5	1	1242.94436	 	ZNF432
ENSG00000256091	4	2	1110.882944	 	MTRF1LP1
ENSG00000256092	3	1	2622.231045	 	AC137767.1
ENSG00000256093	6	1	884.6251132	 	AC122688.1
ENSG00000256097	1	3	3199.572959	 	NA
ENSG00000256099	1	3	5219.498953	 	NA
ENSG00000256100	2	1	1691.077848	 	AP000721.1
ENSG00000256101	5	2	523.1357091	 	AC092745.1
ENSG00000256103	8	2	680.4883684	 	ATP5MFP5
ENSG00000256108	1	3	1848.370612	 	AC135586.1
ENSG00000256115	1	3	4608.44493	 	LINC02443
ENSG00000256116	2	1	3111.751484	 	AP001453.1
ENSG00000256120	30	2	72.35117169	 	SOX5-AS1
ENSG00000256121	4	2	1778.009363	 	NA
ENSG00000256124	3	1	2046.731475	 	LINC01152
ENSG00000256125	27	3	152.0817824	hub10;hub5	AC005868.1
ENSG00000256128	28	2	96.02038719	 	LINC00944
ENSG00000256133	0	1	293.9788664	 	NA
ENSG00000256134	17	1	210.1531126	 	EGLN3P1
ENSG00000256136	32	1	135.3508066	hub10;hub5	AC092865.2
ENSG00000256138	1	3	5939.30208	hub10;hub5	ZKSCAN7P1
ENSG00000256139	5	1	1012.09339	 	AC007637.1
ENSG00000256142	4	2	1731.595542	 	NA
ENSG00000256143	3	1	2175.527651	 	NA
ENSG00000256146	1	3	5849.684298	 	AC006206.1
ENSG00000256148	0	3	376.3168075	 	AP000763.2
ENSG00000256149	65	3	46.26949083	 	AC087863.1
ENSG00000256150	0	3	292.7579125	 	ITFG2-AS1
ENSG00000256151	9	2	195.9566697	 	ADGRD1-AS1
ENSG00000256152	3	1	1102.438791	 	AC027290.1
ENSG00000256155	12	1	216.586765	 	LINC02598
ENSG00000256157	1	3	1945.267188	 	AC011604.1
ENSG00000256159	3	1	1158.146791	 	AC022080.3
ENSG00000256162	1	3	4400.612642	 	SMLR1
ENSG00000256164	3	1	2766.525958	 	NA
ENSG00000256167	5	2	1219.445681	 	ATF4P4
ENSG00000256171	1	3	5727.226077	 	GCSHP4
ENSG00000256172	1	3	5939.30208	hub10;hub5	LINC02420
ENSG00000256175	3	1	2107.061674	 	NA
ENSG00000256176	2	1	2571.020006	 	AC024940.3
ENSG00000256178	1	3	2410.28623	 	NA
ENSG00000256181	12	1	236.5372867	 	AP001880.1
ENSG00000256182	0	1	318.4213358	 	NA
ENSG00000256185	2	2	1790.010515	 	AC055720.2
ENSG00000256188	0	1	359.2740632	 	TAS2R30
ENSG00000256189	2	1	1441.909988	 	AP003717.2
ENSG00000256192	1	3	2999.125936	 	AC012158.2
ENSG00000256193	1	3	5579.902777	 	LINC00507
ENSG00000256195	53	3	66.51231678	 	AP002518.1
ENSG00000256196	4	2	1568.808023	 	AP003721.1
ENSG00000256197	38	3	106.1948407	hub10;hub5	TSPAN9-IT1
ENSG00000256199	1	3	5313.853453	 	AC078962.2
ENSG00000256204	0	1	278.6402065	 	AC073862.1
ENSG00000256206	4	2	2085.552026	 	AC018523.2
ENSG00000256208	1	3	5491.217953	 	NA
ENSG00000256209	1	3	4571.434207	 	AC073578.1
ENSG00000256210	5	1	951.0085242	 	AC005255.1
ENSG00000256211	5	2	1286.498413	 	AC023512.1
ENSG00000256212	32	1	135.3508066	hub10;hub5	NA
ENSG00000256218	1	3	4208.608422	 	AC007848.2
ENSG00000256220	42	1	41.52285185	 	AP003037.1
ENSG00000256221	21	1	175.9260135	 	AC244502.2
ENSG00000256222	11	1	180.7894764	 	MTRNR2L3
ENSG00000256223	16	1	242.9004939	hub10;hub5	ZNF10
ENSG00000256225	7	2	792.5254446	 	NA
ENSG00000256226	1	3	5444.856355	 	AC092747.1
ENSG00000256229	3	1	2290.282415	 	ZNF486
ENSG00000256232	6	1	937.5349391	 	LINC02387
ENSG00000256234	0	3	290.702693	 	AC022509.2
ENSG00000256235	2	1	3360.505001	 	SMIM3
ENSG00000256237	24	1	73.02670031	 	AC007450.1
ENSG00000256238	2	1	3060.241603	 	SUPT16HP1
ENSG00000256239	5	1	1311.962297	 	NA
ENSG00000256240	0	1	430.2418491	 	NA
ENSG00000256243	1	3	2778.885374	 	RPL7AP3
ENSG00000256248	4	2	1007.498768	 	NA
ENSG00000256249	6	1	749.1113693	 	AC026333.3
ENSG00000256250	5	2	483.8766669	 	AC073912.1
ENSG00000256254	1	3	3151.047908	 	AP000619.3
ENSG00000256256	1	3	5503.11333	 	AC019209.1
ENSG00000256257	82	1	29.91378864	 	CACNA1C-IT2
ENSG00000256258	27	3	124.0587267	 	AC117500.3
ENSG00000256261	9	2	337.6242981	 	NA
ENSG00000256262	2	2	1871.033494	 	USP30-AS1
ENSG00000256263	1	3	2317.001816	 	DDX11L8
ENSG00000256268	12	1	157.983743	 	LINC02454
ENSG00000256269	2	1	3140.983041	 	HMBS
ENSG00000256271	4	2	1084.41183	 	CACNA1C-AS2
ENSG00000256274	8	2	351.7034543	 	TAS2R64P
ENSG00000256276	0	2	302.2608214	 	NA
ENSG00000256278	5	2	854.280305	 	AC048382.1
ENSG00000256280	0	3	311.9022797	 	AP006289.1
ENSG00000256281	1	3	2479.571501	 	AP003174.2
ENSG00000256282	9	2	404.2607969	 	AC112694.1
ENSG00000256283	0	1	373.4279089	 	METTL8P1
ENSG00000256285	39	1	103.2017497	hub10	OSBPL9P5
ENSG00000256287	33	2	53.76248044	 	LINC02398
ENSG00000256288	2	1	1389.213697	 	AC022075.2
ENSG00000256292	76	2	51.36016112	 	LINC02376
ENSG00000256293	7	2	813.5564242	 	AC135279.2
ENSG00000256294	16	1	188.1797303	 	ZNF225
ENSG00000256295	43	1	95.00903904	hub10;hub5	NA
ENSG00000256298	53	3	65.05275351	 	AC135388.1
ENSG00000256299	5	2	788.5491104	 	AC073912.2
ENSG00000256302	3	1	2468.870127	 	NA
ENSG00000256304	5	1	1343.715229	 	NA
ENSG00000256305	51	2	43.18209431	 	NA
ENSG00000256306	4	2	1551.224392	 	AC007527.1
ENSG00000256309	3	1	2735.616594	 	NA
ENSG00000256310	1	3	4185.146799	 	NDUFA5P6
ENSG00000256312	6	1	486.6312545	 	AC138466.1
ENSG00000256314	1	3	5939.30208	hub10;hub5	AC078962.3
ENSG00000256315	12	1	269.6228958	 	AP000462.2
ENSG00000256316	2	2	3268.725324	 	NA
ENSG00000256321	2	2	1372.793159	 	AC087258.1
ENSG00000256323	27	3	120.6836715	 	NA
ENSG00000256325	27	3	109.6692336	 	AC025423.1
ENSG00000256326	3	1	1420.916178	 	NA
ENSG00000256329	28	2	95.38068003	 	NA
ENSG00000256331	4	2	1627.509818	 	NIFKP3
ENSG00000256338	20	2	134.9322734	 	RPL41P2
ENSG00000256339	39	1	70.76663321	 	AC007655.1
ENSG00000256340	14	1	250.831422	 	ABCC6P1
ENSG00000256341	4	2	1456.811158	 	AP006333.1
ENSG00000256342	1	3	5939.30208	hub10;hub5	NA
ENSG00000256343	33	2	132.5946001	hub10;hub5	AC095350.1
ENSG00000256347	1	3	5939.30208	hub10;hub5	OR8R1P
